dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
172,83332,Rv0681,,NE,23361328,
172,83332,Rv0682,,E,23361328,
172,83332,Rv0683,,U,23361328,
172,83332,Rv0684,,E,23361328,
172,83332,Rv0685,,E,23361328,
172,83332,Rv0686,,NE,23361328,
172,83332,Rv0687,,NE,23361328,
172,83332,Rv0688,,NE,23361328,
172,83332,Rv0689c,,S,23361328,
172,83332,Rv0690c,,NE,23361328,
172,83332,Rv0691c,,NE,23361328,
172,83332,Rv0692,,NE,23361328,
172,83332,Rv0693,,NE,23361328,
172,83332,Rv0694,,NE,23361328,
172,83332,Rv0695,,NE,23361328,
172,83332,Rv0696,,U,23361328,
172,83332,Rv0697,,E,23361328,
172,83332,Rv0698,,NE,23361328,
172,83332,Rv0699,,NE,23361328,
172,83332,Rv0700,,NE,23361328,
172,83332,Rv0701,,E,23361328,
172,83332,Rv0702,,E,23361328,
172,83332,Rv0703,,E,23361328,
172,83332,Rv0704,,E,23361328,
172,83332,Rv0705,,S,23361328,
172,83332,Rv0706,,E,23361328,
172,83332,Rv0707,,E,23361328,
172,83332,Rv0708,,E,23361328,
172,83332,Rv0709,,S,23361328,
172,83332,Rv0710,,U,23361328,
172,83332,Rv0711,,NE,23361328,
172,83332,Rv0712,,NE,23361328,
172,83332,Rv0713,,NE,23361328,
172,83332,Rv0714,,E,23361328,
172,83332,Rv0715,,E,23361328,
172,83332,Rv0716,,U,23361328,
172,83332,Rv0717,,S,23361328,
172,83332,Rv0718,,E,23361328,
172,83332,Rv0719,,E,23361328,
172,83332,Rv0720,,S,23361328,
172,83332,Rv0721,,E,23361328,
172,83332,Rv0722,,S,23361328,
172,83332,Rv0723,,NE,23361328,
172,83332,Rv0724,,NE,23361328,
172,83332,Rv0724A,,NE,23361328,
172,83332,Rv0725c,,NE,23361328,
172,83332,Rv0726c,,NE,23361328,
172,83332,Rv0727c,,NE,23361328,
172,83332,Rv0728c,,NE,23361328,
172,83332,Rv0729,,NE,23361328,
172,83332,Rv0730,,NE,23361328,
172,83332,Rv0731c,,NE,23361328,
172,83332,Rv0732,,E,23361328,
172,83332,Rv0733,,U,23361328,
172,83332,Rv0734,,NE,23361328,
172,83332,Rv0735,,NE,23361328,
172,83332,Rv0736,,E,23361328,
172,83332,Rv0737,,NE,23361328,
172,83332,Rv0738,,S,23361328,
172,83332,Rv0739,,NE,23361328,
172,83332,Rv0740,,NE,23361328,
172,83332,Rv0741,,NE,23361328,
172,83332,Rv0742,,NE,23361328,
172,83332,Rv0743c,,NE,23361328,
172,83332,Rv0744c,,NE,23361328,
172,83332,Rv0745,,NE,23361328,
172,83332,Rv0746,,NE,23361328,
172,83332,Rv0747,,NE,23361328,
172,83332,Rv0748,,NE,23361328,
172,83332,Rv0749,,NE,23361328,
172,83332,Rv0749A,,S,23361328,
172,83332,Rv0750,,S,23361328,
172,83332,Rv0751c,,NE,23361328,
172,83332,Rv0752c,,NE,23361328,
172,83332,Rv0753c,,NE,23361328,
172,83332,Rv0754,,NE,23361328,
172,83332,Rv0755A,,NE,23361328,
172,83332,Rv0755c,,E,23361328,
172,83332,Rv0756c,,NE,23361328,
172,83332,Rv0757,,U,23361328,
172,83332,Rv0758,,NE,23361328,
172,83332,Rv0759c,,S,23361328,
172,83332,Rv0760c,,NE,23361328,
172,83332,Rv0761c,,NE,23361328,
172,83332,Rv0762c,,NE,23361328,
172,83332,Rv0763c,,NE,23361328,
172,83332,Rv0764c,,U,23361328,
172,83332,Rv0765c,,NE,23361328,
172,83332,Rv0766c,,NE,23361328,
172,83332,Rv0767c,,NE,23361328,
172,83332,Rv0768,,NE,23361328,
172,83332,Rv0769,,NE,23361328,
172,83332,Rv0770,,NE,23361328,
172,83332,Rv0771,,NE,23361328,
172,83332,Rv0772,,E,23361328,
172,83332,Rv0773c,,NE,23361328,
172,83332,Rv0774c,,NE,23361328,
172,83332,Rv0775,,NE,23361328,
172,83332,Rv0776c,,NE,23361328,
172,83332,Rv0777,,E,23361328,
172,83332,Rv0778,,NE,23361328,
172,83332,Rv0779c,,NE,23361328,
172,83332,Rv0780,,E,23361328,
172,83332,Rv0781,,NE,23361328,
172,83332,Rv0782,,U,23361328,
172,83332,Rv0783c,,U,23361328,
172,83332,Rv0784,,NE,23361328,
172,83332,Rv0785,,NE,23361328,
172,83332,Rv0786c,,NE,23361328,
172,83332,Rv0787,,NE,23361328,
172,83332,Rv0787A,,S,23361328,
172,83332,Rv0788,,E,23361328,
172,83332,Rv0789c,,NE,23361328,
172,83332,Rv0790c,,NE,23361328,
172,83332,Rv0791c,,NE,23361328,
172,83332,Rv0792c,,NE,23361328,
172,83332,Rv0793,,NE,23361328,
172,83332,Rv0794c,,NE,23361328,
172,83332,Rv0795,,S,23361328,
172,83332,Rv0796,,S,23361328,
172,83332,Rv0797,,S,23361328,
172,83332,Rv0798c,,U,23361328,
172,83332,Rv0799c,,NE,23361328,
172,83332,Rv0800,,NE,23361328,
172,83332,Rv0801,,S,23361328,
172,83332,Rv0802c,,NE,23361328,
172,83332,Rv0803,,E,23361328,
172,83332,Rv0804,,NE,23361328,
172,83332,Rv0805,,NE,23361328,
172,83332,Rv0806c,,NE,23361328,
172,83332,Rv0807,,S,23361328,
172,83332,Rv0808,,E,23361328,
172,83332,Rv0809,,E,23361328,
172,83332,Rv0810c,,NE,23361328,
172,83332,Rv0811c,,E,23361328,
172,83332,Rv0812,,E,23361328,
172,83332,Rv0813c,,NE,23361328,
172,83332,Rv0814c,,S,23361328,
172,83332,Rv0815c,,NE,23361328,
172,83332,Rv0816c,,NE,23361328,
172,83332,Rv0817c,,E,23361328,
172,83332,Rv0818,,NE,23361328,
172,83332,Rv0819,,E,23361328,
172,83332,Rv0820,,NE,23361328,
172,83332,Rv0821c,,U,23361328,
172,83332,Rv0822c,,NE,23361328,
172,83332,Rv0823c,,NE,23361328,
172,83332,Rv0824c,,E,23361328,
172,83332,Rv0825c,,NE,23361328,
172,83332,Rv0826,,NE,23361328,
172,83332,Rv0827c,,NE,23361328,
172,83332,Rv0828c,,NE,23361328,
172,83332,Rv0829,,S,23361328,
172,83332,Rv0830,,NE,23361328,
172,83332,Rv0831c,,NE,23361328,
172,83332,Rv0832,,NE,23361328,
172,83332,Rv0833,,NE,23361328,
172,83332,Rv0834c,,NE,23361328,
172,83332,Rv0835,,NE,23361328,
172,83332,Rv0836c,,NE,23361328,
172,83332,Rv0837c,,NE,23361328,
172,83332,Rv0838,,NE,23361328,
172,83332,Rv0839,,NE,23361328,
172,83332,Rv0840c,,NE,23361328,
172,83332,Rv0841,,S,23361328,
172,83332,Rv0842,,NE,23361328,
172,83332,Rv0843,,NE,23361328,
172,83332,Rv0844c,,NE,23361328,
172,83332,Rv0845,,NE,23361328,
172,83332,Rv0846c,,NE,23361328,
172,83332,Rv0847,,NE,23361328,
172,83332,Rv0848,,NE,23361328,
172,83332,Rv0849,,NE,23361328,
172,83332,Rv0850,,NE,23361328,
172,83332,Rv0851c,,NE,23361328,
172,83332,Rv0852,,NE,23361328,
172,83332,Rv0853c,,NE,23361328,
172,83332,Rv0854,,NE,23361328,
172,83332,Rv0855,,NE,23361328,
172,83332,Rv0856,,NE,23361328,
172,83332,Rv0857,,NE,23361328,
172,83332,Rv0858c,,NE,23361328,
172,83332,Rv0859,,NE,23361328,
172,83332,Rv0860,,U,23361328,
172,83332,Rv0861c,,U,23361328,
172,83332,Rv0862c,,NE,23361328,
172,83332,Rv0863,,NE,23361328,
172,83332,Rv0864,,NE,23361328,
172,83332,Rv0865,,NE,23361328,
172,83332,Rv0866,,NE,23361328,
172,83332,Rv0867c,,NE,23361328,
172,83332,Rv0868c,,NE,23361328,
172,83332,Rv0869c,,NE,23361328,
172,83332,Rv0870c,,NE,23361328,
172,83332,Rv0871,,NE,23361328,
172,83332,Rv0872c,,NE,23361328,
172,83332,Rv0873,,NE,23361328,
172,83332,Rv0874c,,NE,23361328,
172,83332,Rv0875c,,E,23361328,
172,83332,Rv0876c,,NE,23361328,
172,83332,Rv0877,,NE,23361328,
172,83332,Rv0878c,,NE,23361328,
172,83332,Rv0879c,,NE,23361328,
172,83332,Rv0880,,S,23361328,
172,83332,Rv0881,,NE,23361328,
172,83332,Rv0882,,S,23361328,
172,83332,Rv0883c,,U,23361328,
172,83332,Rv0884c,,E,23361328,
172,83332,Rv0885,,NE,23361328,
172,83332,Rv0886,,U,23361328,
172,83332,Rv0887c,,NE,23361328,
172,83332,Rv0888,,U,23361328,
172,83332,Rv0889c,,NE,23361328,
172,83332,Rv0890c,,NE,23361328,
172,83332,Rv0891c,,NE,23361328,
172,83332,Rv0892,,NE,23361328,
172,83332,Rv0893c,,E,23361328,
172,83332,Rv0894,,NE,23361328,
172,83332,Rv0895,,NE,23361328,
172,83332,Rv0896,,E,23361328,
172,83332,Rv0897c,,U,23361328,
172,83332,Rv0898c,,S,23361328,
172,83332,Rv0899,,U,23361328,
172,83332,Rv0900,,S,23361328,
172,83332,Rv0901,,NE,23361328,
172,83332,Rv0902c,,E,23361328,
172,83332,Rv0903c,,E,23361328,
172,83332,Rv0904c,,NE,23361328,
172,83332,Rv0905,,NE,23361328,
172,83332,Rv0906,,NE,23361328,
172,83332,Rv0907,,U,23361328,
172,83332,Rv0908,,NE,23361328,
172,83332,Rv0909,,NE,23361328,
172,83332,Rv0910,,NE,23361328,
172,83332,Rv0911,,NE,23361328,
172,83332,Rv0912,,NE,23361328,
172,83332,Rv0913c,,E,23361328,
172,83332,Rv0914c,,NE,23361328,
172,83332,Rv0915c,,NE,23361328,
172,83332,Rv0916c,,NE,23361328,
172,83332,Rv0917,,NE,23361328,
172,83332,Rv0918,,NE,23361328,
172,83332,Rv0919,,NE,23361328,
172,83332,Rv0920c,,NE,23361328,
172,83332,Rv0921,,NE,23361328,
172,83332,Rv0922,,NE,23361328,
172,83332,Rv0923c,,NE,23361328,
172,83332,Rv0924c,,NE,23361328,
172,83332,Rv0925c,,NE,23361328,
172,83332,Rv0926c,,NE,23361328,
172,83332,Rv0927c,,NE,23361328,
172,83332,Rv0928,,U,23361328,
172,83332,Rv0929,,NE,23361328,
172,83332,Rv0930,,NE,23361328,
172,83332,Rv0931c,,NE,23361328,
172,83332,Rv0932c,,NE,23361328,
172,83332,Rv0933,,NE,23361328,
172,83332,Rv0934,,NE,23361328,
172,83332,Rv0935,,NE,23361328,
172,83332,Rv0936,,NE,23361328,
172,83332,Rv0937c,,U,23361328,
172,83332,Rv0938,,E,23361328,
172,83332,Rv0939,,NE,23361328,
172,83332,Rv0940c,,NE,23361328,
172,83332,Rv0941c,,NE,23361328,
172,83332,Rv0942,,NE,23361328,
172,83332,Rv0943c,,NE,23361328,
172,83332,Rv0944,,NE,23361328,
172,83332,Rv0945,,U,23361328,
172,83332,Rv0946c,,E,23361328,
172,83332,Rv0948c,,NE,23361328,
172,83332,Rv0949,,E,23361328,
172,83332,Rv0950c,,U,23361328,
172,83332,Rv0951,,E,23361328,
172,83332,Rv0952,,E,23361328,
172,83332,Rv0953c,,NE,23361328,
172,83332,Rv0954,,NE,23361328,
172,83332,Rv0955,,E,23361328,
172,83332,Rv0956,,E,23361328,
172,83332,Rv0957,,E,23361328,
172,83332,Rv0958,,NE,23361328,
172,83332,Rv0959,,U,23361328,
172,83332,Rv0960,,NE,23361328,
172,83332,Rv0961,,NE,23361328,
172,83332,Rv0962c,,NE,23361328,
172,83332,Rv0963c,,NE,23361328,
172,83332,Rv0964c,,NE,23361328,
172,83332,Rv0965c,,NE,23361328,
172,83332,Rv0966c,,NE,23361328,
172,83332,Rv0967,,S,23361328,
172,83332,Rv0968,,NE,23361328,
172,83332,Rv0969,,U,23361328,
172,83332,Rv0970,,NE,23361328,
172,83332,Rv0971c,,NE,23361328,
172,83332,Rv0972c,,NE,23361328,
172,83332,Rv0973c,,U,23361328,
172,83332,Rv0974c,,U,23361328,
172,83332,Rv0975c,,NE,23361328,
172,83332,Rv0976c,,NE,23361328,
172,83332,Rv0977,,U,23361328,
172,83332,Rv0978c,,NE,23361328,
172,83332,Rv0979A,,S,23361328,
172,83332,Rv0979c,,S,23361328,
172,83332,Rv0980c,,NE,23361328,
172,83332,Rv0981,,NE,23361328,
172,83332,Rv0982,,E,23361328,
172,83332,Rv0983,,NE,23361328,
172,83332,Rv0984,,NE,23361328,
172,83332,Rv0985c,,NE,23361328,
172,83332,Rv0986,,E,23361328,
172,83332,Rv0987,,E,23361328,
172,83332,Rv0988,,E,23361328,
172,83332,Rv0989c,,NE,23361328,
172,83332,Rv0990c,,NE,23361328,
172,83332,Rv0991c,,S,23361328,
172,83332,Rv0992c,,NE,23361328,
172,83332,Rv0993,,E,23361328,
172,83332,Rv0994,,NE,23361328,
172,83332,Rv0995,,NE,23361328,
172,83332,Rv0996,,NE,23361328,
172,83332,Rv0997,,NE,23361328,
172,83332,Rv0998,,NE,23361328,
172,83332,Rv0999,,NE,23361328,
172,83332,Rv1000c,,NE,23361328,
172,83332,Rv1001,,NE,23361328,
172,83332,Rv1002c,,E,23361328,
172,83332,Rv1003,,NE,23361328,
172,83332,Rv1004c,,NE,23361328,
172,83332,Rv1005c,,E,23361328,
172,83332,Rv1006,,NE,23361328,
172,83332,Rv1007c,,E,23361328,
172,83332,Rv1008,,NE,23361328,
172,83332,Rv1009,,U,23361328,
172,83332,Rv1010,,NE,23361328,
172,83332,Rv1011,,E,23361328,
172,83332,Rv1012,,NE,23361328,
172,83332,Rv1013,,NE,23361328,
172,83332,Rv1014c,,E,23361328,
172,83332,Rv1015c,,E,23361328,
172,83332,Rv1016c,,NE,23361328,
172,83332,Rv1017c,,E,23361328,
172,83332,Rv1018c,,E,23361328,
172,83332,Rv1019,,NE,23361328,
172,83332,Rv1020,,NE,23361328,
172,83332,Rv1021,,NE,23361328,
172,83332,Rv1022,,NE,23361328,
172,83332,Rv1023,,E,23361328,
172,83332,Rv1024,,E,23361328,
172,83332,Rv1025,,E,23361328,
172,83332,Rv1026,,U,23361328,
172,83332,Rv1027c,,NE,23361328,
172,83332,Rv1028A,,S,23361328,
172,83332,Rv1028c,,NE,23361328,
172,83332,Rv1029,,U,23361328,
172,83332,Rv1030,,NE,23361328,
172,83332,Rv1031,,NE,23361328,
172,83332,Rv1032c,,NE,23361328,
172,83332,Rv1033c,,NE,23361328,
172,83332,Rv1034c,,NE,23361328,
172,83332,Rv1035c,,NE,23361328,
172,83332,Rv1036c,,NE,23361328,
172,83332,Rv1037c,,S,23361328,
172,83332,Rv1038c,,S,23361328,
172,83332,Rv1039c,,NE,23361328,
172,83332,Rv1040c,,NE,23361328,
172,83332,Rv1041c,,S,23361328,
172,83332,Rv1042c,,S,23361328,
172,83332,Rv1043c,,NE,23361328,
172,83332,Rv1044,,E,23361328,
172,83332,Rv1045,,NE,23361328,
172,83332,Rv1046c,,NE,23361328,
172,83332,Rv1047,,S,23361328,
172,83332,Rv1048c,,NE,23361328,
172,83332,Rv1049,,NE,23361328,
172,83332,Rv1050,,NE,23361328,
172,83332,Rv1051c,,NE,23361328,
172,83332,Rv1052,,NE,23361328,
172,83332,Rv1053c,,S,23361328,
172,83332,Rv1054,,NE,23361328,
172,83332,Rv1055,,S,23361328,
172,83332,Rv1056,,NE,23361328,
172,83332,Rv1057,,NE,23361328,
172,83332,Rv1058,,NE,23361328,
172,83332,Rv1059,,U,23361328,
172,83332,Rv1060,,NE,23361328,
172,83332,Rv1061,,NE,23361328,
172,83332,Rv1062,,NE,23361328,
172,83332,Rv1063c,,U,23361328,
172,83332,Rv1064c,,NE,23361328,
172,83332,Rv1065,,NE,23361328,
172,83332,Rv1066,,NE,23361328,
172,83332,Rv1067c,,U,23361328,
172,83332,Rv1068c,,U,23361328,
172,83332,Rv1069c,,NE,23361328,
172,83332,Rv1070c,,NE,23361328,
172,83332,Rv1071c,,NE,23361328,
172,83332,Rv1072,,E,23361328,
172,83332,Rv1073,,NE,23361328,
172,83332,Rv1074c,,NE,23361328,
172,83332,Rv1075c,,NE,23361328,
172,83332,Rv1076,,E,23361328,
172,83332,Rv1077,,NE,23361328,
172,83332,Rv1078,,E,23361328,
172,83332,Rv1079,,U,23361328,
172,83332,Rv1080c,,E,23361328,
172,83332,Rv1081c,,E,23361328,
172,83332,Rv1082,,NE,23361328,
172,83332,Rv1083,,NE,23361328,
172,83332,Rv1084,,NE,23361328,
172,83332,Rv1085c,,NE,23361328,
172,83332,Rv1086,,E,23361328,
172,83332,Rv1087,,NE,23361328,
172,83332,Rv1087A,,NE,23361328,
172,83332,Rv1088,,NE,23361328,
172,83332,Rv1089,,S,23361328,
172,83332,Rv1089A,,S,23361328,
172,83332,Rv1090,,NE,23361328,
172,83332,Rv1091,,U,23361328,
172,83332,Rv1092c,,E,23361328,
172,83332,Rv1093,,E,23361328,
172,83332,Rv1094,,E,23361328,
172,83332,Rv1095,,NE,23361328,
172,83332,Rv1096,,NE,23361328,
172,83332,Rv1097c,,NE,23361328,
172,83332,Rv1098c,,E,23361328,
172,83332,Rv1099c,,E,23361328,
172,83332,Rv1100,,NE,23361328,
172,83332,Rv1101c,,NE,23361328,
172,83332,Rv1102c,,NE,23361328,
172,83332,Rv1103c,,NE,23361328,
172,83332,Rv1104,,NE,23361328,
172,83332,Rv1105,,NE,23361328,
172,83332,Rv1106c,,NE,23361328,
172,83332,Rv1107c,,NE,23361328,
172,83332,Rv1108c,,NE,23361328,
172,83332,Rv1109c,,NE,23361328,
172,83332,Rv1110,,E,23361328,
172,83332,Rv1111c,,E,23361328,
172,83332,Rv1112,,NE,23361328,
172,83332,Rv1113,,S,23361328,
172,83332,Rv1114,,NE,23361328,
172,83332,Rv1115,,NE,23361328,
172,83332,Rv1116,,S,23361328,
172,83332,Rv1116A,,S,23361328,
172,83332,Rv1117,,NE,23361328,
172,83332,Rv1118c,,NE,23361328,
172,83332,Rv1119c,,S,23361328,
172,83332,Rv1120c,,NE,23361328,
172,83332,Rv1121,,NE,23361328,
172,83332,Rv1122,,E,23361328,
172,83332,Rv1123c,,NE,23361328,
172,83332,Rv1124,,NE,23361328,
172,83332,Rv1125,,NE,23361328,
172,83332,Rv1126c,,NE,23361328,
172,83332,Rv1127c,,U,23361328,
172,83332,Rv1128c,,NE,23361328,
172,83332,Rv1129c,,NE,23361328,
172,83332,Rv1130,,NE,23361328,
172,83332,Rv1131,,NE,23361328,
172,83332,Rv1132,,NE,23361328,
172,83332,Rv1133c,,E,23361328,
172,83332,Rv1134,,NE,23361328,
172,83332,Rv1135A,,NE,23361328,
172,83332,Rv1135c,,NE,23361328,
172,83332,Rv1136,,NE,23361328,
172,83332,Rv1137c,,S,23361328,
172,83332,Rv1138c,,NE,23361328,
172,83332,Rv1139c,,NE,23361328,
172,83332,Rv1140,,NE,23361328,
172,83332,Rv1141c,,NE,23361328,
172,83332,Rv1142c,,NE,23361328,
172,83332,Rv1143,,NE,23361328,
172,83332,Rv1144,,NE,23361328,
172,83332,Rv1145,,NE,23361328,
172,83332,Rv1146,,NE,23361328,
172,83332,Rv1147,,NE,23361328,
172,83332,Rv1148c,,U,23361328,
172,83332,Rv1149,,S,23361328,
172,83332,Rv1151c,,NE,23361328,
172,83332,Rv1152,,NE,23361328,
172,83332,Rv1153c,,NE,23361328,
172,83332,Rv1154c,,NE,23361328,
172,83332,Rv1155,,NE,23361328,
172,83332,Rv1156,,NE,23361328,
172,83332,Rv1157c,,NE,23361328,
172,83332,Rv1158c,,NE,23361328,
172,83332,Rv1159,,U,23361328,
172,83332,Rv1159A,,NE,23361328,
172,83332,Rv1160,,NE,23361328,
172,83332,Rv1161,,NE,23361328,
172,83332,Rv1162,,NE,23361328,
172,83332,Rv1163,,NE,23361328,
172,83332,Rv1164,,NE,23361328,
172,83332,Rv1165,,NE,23361328,
172,83332,Rv1166,,E,23361328,
172,83332,Rv1167c,,U,23361328,
172,83332,Rv1168c,,NE,23361328,
172,83332,Rv1169c,,S,23361328,
172,83332,Rv1170,,NE,23361328,
172,83332,Rv1171,,NE,23361328,
172,83332,Rv1172c,,NE,23361328,
172,83332,Rv1173,,E,23361328,
172,83332,Rv1174c,,NE,23361328,
172,83332,Rv1175c,,NE,23361328,
172,83332,Rv1176c,,NE,23361328,
172,83332,Rv1177,,E,23361328,
172,83332,Rv1178,,NE,23361328,
172,83332,Rv1179c,,NE,23361328,
172,83332,Rv1180,,NE,23361328,
172,83332,Rv1181,,NE,23361328,
172,83332,Rv1182,,NE,23361328,
172,83332,Rv1183,,NE,23361328,
172,83332,Rv1184c,,NE,23361328,
172,83332,Rv1185c,,NE,23361328,
172,83332,Rv1186c,,NE,23361328,
172,83332,Rv1187,,U,23361328,
172,83332,Rv1188,,U,23361328,
172,83332,Rv1189,,U,23361328,
172,83332,Rv1190,,NE,23361328,
172,83332,Rv1191,,NE,23361328,
172,83332,Rv1192,,NE,23361328,
172,83332,Rv1193,,U,23361328,
172,83332,Rv1194c,,NE,23361328,
172,83332,Rv1195,,NE,23361328,
172,83332,Rv1196,,NE,23361328,
172,83332,Rv1197,,S,23361328,
172,83332,Rv1198,,S,23361328,
172,83332,Rv1199c,,S,23361328,
172,83332,Rv1200,,NE,23361328,
172,83332,Rv1201c,,E,23361328,
172,83332,Rv1202,,E,23361328,
172,83332,Rv1203c,,U,23361328,
172,83332,Rv1204c,,NE,23361328,
172,83332,Rv1205,,NE,23361328,
172,83332,Rv1206,,NE,23361328,
172,83332,Rv1207,,NE,23361328,
172,83332,Rv1208,,E,23361328,
172,83332,Rv1209,,NE,23361328,
172,83332,Rv1210,,NE,23361328,
172,83332,Rv1211,,S,23361328,
172,83332,Rv1212c,,NE,23361328,
172,83332,Rv1213,,NE,23361328,
172,83332,Rv1214c,,S,23361328,
172,83332,Rv1215c,,U,23361328,
172,83332,Rv1216c,,NE,23361328,
172,83332,Rv1217c,,NE,23361328,
172,83332,Rv1218c,,NE,23361328,
172,83332,Rv1219c,,NE,23361328,
172,83332,Rv1220c,,NE,23361328,
172,83332,Rv1221,,E,23361328,
172,83332,Rv1222,,NE,23361328,
172,83332,Rv1223,,E,23361328,
172,83332,Rv1224,,U,23361328,
172,83332,Rv1225c,,NE,23361328,
172,83332,Rv1226c,,NE,23361328,
172,83332,Rv1227c,,NE,23361328,
172,83332,Rv1228,,NE,23361328,
172,83332,Rv1229c,,E,23361328,
172,83332,Rv1230c,,NE,23361328,
172,83332,Rv1231c,,NE,23361328,
172,83332,Rv1232c,,NE,23361328,
172,83332,Rv1233c,,NE,23361328,
172,83332,Rv1234,,NE,23361328,
172,83332,Rv1235,,NE,23361328,
172,83332,Rv1236,,NE,23361328,
172,83332,Rv1237,,NE,23361328,
172,83332,Rv1238,,E,23361328,
172,83332,Rv1239c,,NE,23361328,
172,83332,Rv1240,,U,23361328,
172,83332,Rv1241,,S,23361328,
172,83332,Rv1242,,NE,23361328,
172,83332,Rv1243c,,U,23361328,
172,83332,Rv1244,,NE,23361328,
172,83332,Rv1245c,,NE,23361328,
172,83332,Rv1246c,,NE,23361328,
172,83332,Rv1247c,,NE,23361328,
172,83332,Rv1248c,,E,23361328,
172,83332,Rv1249c,,NE,23361328,
172,83332,Rv1250,,NE,23361328,
172,83332,Rv1251c,,NE,23361328,
172,83332,Rv1252c,,NE,23361328,
172,83332,Rv1253,,NE,23361328,
172,83332,Rv1254,,E,23361328,
172,83332,Rv1255c,,NE,23361328,
172,83332,Rv1256c,,NE,23361328,
172,83332,Rv1257c,,NE,23361328,
172,83332,Rv1258c,,NE,23361328,
172,83332,Rv1259,,NE,23361328,
172,83332,Rv1260,,U,23361328,
172,83332,Rv1261c,,NE,23361328,
172,83332,Rv1262c,,NE,23361328,
172,83332,Rv1263,,NE,23361328,
172,83332,Rv1264,,NE,23361328,
172,83332,Rv1265,,NE,23361328,
172,83332,Rv1266c,,NE,23361328,
172,83332,Rv1267c,,NE,23361328,
172,83332,Rv1268c,,NE,23361328,
172,83332,Rv1269c,,NE,23361328,
172,83332,Rv1270c,,NE,23361328,
172,83332,Rv1271c,,NE,23361328,
172,83332,Rv1272c,,NE,23361328,
172,83332,Rv1273c,,U,23361328,
172,83332,Rv1274,,NE,23361328,
172,83332,Rv1275,,U,23361328,
172,83332,Rv1276c,,NE,23361328,
172,83332,Rv1277,,NE,23361328,
172,83332,Rv1278,,U,23361328,
172,83332,Rv1279,,NE,23361328,
172,83332,Rv1280c,,NE,23361328,
172,83332,Rv1281c,,NE,23361328,
172,83332,Rv1282c,,NE,23361328,
172,83332,Rv1283c,,NE,23361328,
172,83332,Rv1284,,NE,23361328,
172,83332,Rv1285,,E,23361328,
172,83332,Rv1286,,E,23361328,
172,83332,Rv1287,,NE,23361328,
172,83332,Rv1288,,NE,23361328,
172,83332,Rv1289,,NE,23361328,
172,83332,Rv1290A,,NE,23361328,
172,83332,Rv1290c,,NE,23361328,
172,83332,Rv1291c,,NE,23361328,
172,83332,Rv1292,,E,23361328,
172,83332,Rv1293,,E,23361328,
172,83332,Rv1294,,E,23361328,
172,83332,Rv1295,,E,23361328,
172,83332,Rv1296,,E,23361328,
172,83332,Rv1297,,E,23361328,
172,83332,Rv1298,,U,23361328,
172,83332,Rv1299,,E,23361328,
172,83332,Rv1300,,E,23361328,
172,83332,Rv1301,,E,23361328,
172,83332,Rv1302,,E,23361328,
172,83332,Rv1303,,NE,23361328,
172,83332,Rv1304,,E,23361328,
172,83332,Rv1305,,E,23361328,
172,83332,Rv1306,,U,23361328,
172,83332,Rv1307,,E,23361328,
172,83332,Rv1308,,E,23361328,
172,83332,Rv1309,,E,23361328,
172,83332,Rv1310,,E,23361328,
172,83332,Rv1311,,S,23361328,
172,83332,Rv1312,,NE,23361328,
172,83332,Rv1313c,,U,23361328,
172,83332,Rv1314c,,NE,23361328,
172,83332,Rv1315,,E,23361328,
172,83332,Rv1316c,,NE,23361328,
172,83332,Rv1317c,,NE,23361328,
172,83332,Rv1318c,,NE,23361328,
172,83332,Rv1319c,,NE,23361328,
172,83332,Rv1320c,,NE,23361328,
172,83332,Rv1321,,NE,23361328,
172,83332,Rv1322,,NE,23361328,
172,83332,Rv1322A,,NE,23361328,
172,83332,Rv1323,,NE,23361328,
172,83332,Rv1324,,U,23361328,
172,83332,Rv1325c,,U,23361328,
172,83332,Rv1326c,,E,23361328,
172,83332,Rv1327c,,E,23361328,
172,83332,Rv1328,,NE,23361328,
172,83332,Rv1329c,,NE,23361328,
172,83332,Rv1330c,,NE,23361328,
172,83332,Rv1331,,NE,23361328,
172,83332,Rv1332,,NE,23361328,
172,83332,Rv1333,,NE,23361328,
172,83332,Rv1334,,NE,23361328,
172,83332,Rv1335,,NE,23361328,
172,83332,Rv1336,,NE,23361328,
172,83332,Rv1337,,NE,23361328,
172,83332,Rv1338,,E,23361328,
172,83332,Rv1339,,E,23361328,
172,83332,Rv1340,,NE,23361328,
172,83332,Rv1341,,NE,23361328,
172,83332,Rv1342c,,S,23361328,
172,83332,Rv1343c,,U,23361328,
172,83332,Rv1344,,NE,23361328,
172,83332,Rv1345,,NE,23361328,
172,83332,Rv1346,,NE,23361328,
172,83332,Rv1347c,,E,23361328,
172,83332,Rv1348,,E,23361328,
172,83332,Rv1349,,E,23361328,
172,83332,Rv1350,,NE,23361328,
172,83332,Rv1351,,NE,23361328,
172,83332,Rv1352,,NE,23361328,
172,83332,Rv1353c,,NE,23361328,
172,83332,Rv1354c,,NE,23361328,
172,83332,Rv1355c,,U,23361328,
172,83332,Rv1356c,,NE,23361328,
172,83332,Rv1357c,,NE,23361328,
172,83332,Rv1358,,NE,23361328,
172,83332,Rv1359,,NE,23361328,
172,83332,Rv1360,,NE,23361328,
172,83332,Rv1361c,,U,23361328,
172,83332,Rv1362c,,NE,23361328,
172,83332,Rv1363c,,NE,23361328,
172,83332,Rv1364c,,NE,23361328,
